fdc_id,data_type,description,food_category_id,publication_date
325983,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",7,4/1/2019
325984,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",7,4/1/2019
325985,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",7,4/1/2019
325986,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",7,4/1/2019
325987,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",7,4/1/2019
325988,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",7,4/1/2019
325989,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",7,4/1/2019
325990,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",7,4/1/2019
325991,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JENNIE O - MILD",7,4/1/2019
325891,sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325892,market_acquisition,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325893,market_acquisition,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325894,market_acquisition,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325895,market_acquisition,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325896,market_acquisition,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325897,market_acquisition,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325898,market_acquisition,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325899,market_acquisition,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325900,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325901,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325902,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325903,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325904,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325905,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325906,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325907,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325908,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
325909,sub_sample_food,"TURKEY BREAKFAST SAUSAGE, JIMMY DEAN",7,4/1/2019
174572,sr_legacy_food,"Turkey breast, low salt, prepackaged or deli, luncheon meat",7,4/1/2019
171501,sr_legacy_food,"Turkey breast, pre-basted, meat and skin, cooked, roasted",5,4/1/2019
172941,sr_legacy_food,"Turkey breast, sliced, prepackaged",7,4/1/2019
338884,survey_fndds_food,"Turkey dinner, NFS (frozen meal)",,4/1/2019
174512,sr_legacy_food,"Turkey from whole, light meat, meat and skin, with added solution, cooked, roasted",5,4/1/2019
174511,sr_legacy_food,"Turkey from whole, light meat, meat and skin, with added solution, raw",5,4/1/2019
172865,sr_legacy_food,"Turkey from whole, light meat, meat only, with added solution, cooked, roasted",5,4/1/2019
172864,sr_legacy_food,"Turkey from whole, light meat, meat only, with added solution, raw",5,4/1/2019
337519,survey_fndds_food,Turkey ham,,4/1/2019
337518,survey_fndds_food,"Turkey ham, sliced, extra lean, prepackaged or deli, luncheon meat",,4/1/2019
337371,survey_fndds_food,"Turkey light or dark meat, stewed, skin eaten",,4/1/2019
337473,survey_fndds_food,Turkey or chicken and beef sausage,,4/1/2019
337497,survey_fndds_food,Turkey or chicken and pork sausage,,4/1/2019
337523,survey_fndds_food,"Turkey or chicken breast, low salt, prepackaged or deli, luncheon meat",,4/1/2019
337522,survey_fndds_food,"Turkey or chicken breast, prepackaged or deli, luncheon meat",,4/1/2019
337494,survey_fndds_food,Turkey or chicken sausage,,4/1/2019
337496,survey_fndds_food,"Turkey or chicken sausage, reduced fat",,4/1/2019
337495,survey_fndds_food,"Turkey or chicken sausage, reduced sodium",,4/1/2019
337498,survey_fndds_food,"Turkey or chicken, pork, and beef sausage, reduced sodium",,4/1/2019
337520,survey_fndds_food,Turkey pastrami,,4/1/2019
172092,sr_legacy_food,"Turkey Pot Pie, frozen entree",22,4/1/2019
171503,sr_legacy_food,"Turkey roast, boneless, frozen, seasoned, light and dark meat, raw",5,4/1/2019
338691,survey_fndds_food,Turkey salad or turkey spread sandwich,,4/1/2019
337521,survey_fndds_food,Turkey salami,,4/1/2019
338692,survey_fndds_food,"Turkey sandwich, with gravy",,4/1/2019
338690,survey_fndds_food,"Turkey sandwich, with spread",,4/1/2019
337423,survey_fndds_food,"Turkey stick, baby food",,4/1/2019
171103,sr_legacy_food,"Turkey sticks, breaded, battered, fried",5,4/1/2019
338693,survey_fndds_food,"Turkey submarine sandwich, with cheese, lettuce, tomato and spread",,4/1/2019
338889,survey_fndds_food,Turkey tetrazzini (frozen meal),,4/1/2019
171502,sr_legacy_food,"Turkey thigh, pre-basted, meat and skin, cooked, roasted",5,4/1/2019
338885,survey_fndds_food,"Turkey with dressing, gravy, vegetable and fruit (diet frozen meal)",,4/1/2019
338032,survey_fndds_food,Turkey with gravy (mixture),,4/1/2019
338887,survey_fndds_food,"Turkey with gravy, dressing, potatoes, vegetable (frozen meal)",,4/1/2019
338888,survey_fndds_food,"Turkey with gravy, dressing, potatoes, vegetable, dessert (frozen meal, large meat portion)",,4/1/2019
338886,survey_fndds_food,"Turkey with vegetable, stuffing (diet frozen meal)",,4/1/2019
171092,sr_legacy_food,"Turkey, all classes, back, meat and skin, cooked, roasted",5,4/1/2019
171492,sr_legacy_food,"Turkey, all classes, breast, meat and skin, cooked, roasted",5,4/1/2019
171093,sr_legacy_food,"Turkey, all classes, breast, meat and skin, raw",5,4/1/2019
171483,sr_legacy_food,"Turkey, all classes, gizzard, cooked, simmered",5,4/1/2019
171485,sr_legacy_food,"Turkey, all classes, heart, cooked, simmered",5,4/1/2019
171484,sr_legacy_food,"Turkey, all classes, heart, raw",5,4/1/2019
171494,sr_legacy_food,"Turkey, all classes, leg, meat and skin, cooked, roasted",5,4/1/2019
171493,sr_legacy_food,"Turkey, all classes, leg, meat and skin, raw",5,4/1/2019
171491,sr_legacy_food,"Turkey, all classes, light meat, cooked, roasted",5,4/1/2019
171487,sr_legacy_food,"Turkey, all classes, liver, cooked, simmered",5,4/1/2019
171486,sr_legacy_food,"Turkey, all classes, liver, raw",5,4/1/2019
171094,sr_legacy_food,"Turkey, all classes, wing, meat and skin, cooked, roasted",5,4/1/2019
171495,sr_legacy_food,"Turkey, all classes, wing, meat and skin, raw",5,4/1/2019
337421,survey_fndds_food,"Turkey, baby food, junior",,4/1/2019
337419,survey_fndds_food,"Turkey, baby food, NS as to strained or junior",,4/1/2019
337420,survey_fndds_food,"Turkey, baby food, strained",,4/1/2019
337391,survey_fndds_food,"Turkey, back, cooked",,4/1/2019
171138,sr_legacy_food,"Turkey, back, from whole bird, meat and skin, with added solution, raw",5,4/1/2019
171139,sr_legacy_food,"Turkey, back, from whole bird, meat and skin, with added solution, roasted",5,4/1/2019
174520,sr_legacy_food,"Turkey, back, from whole bird, meat only, with added solution, raw",5,4/1/2019
174521,sr_legacy_food,"Turkey, back, from whole bird, meat only, with added solution, roasted",5,4/1/2019
172876,sr_legacy_food,"Turkey, breast, from whole bird, meat only, with added solution, raw",5,4/1/2019
174519,sr_legacy_food,"Turkey, breast, from whole bird, meat only, with added solution, roasted",5,4/1/2019
174612,sr_legacy_food,"Turkey, breast, smoked, lemon pepper flavor, 97% fat-free",7,4/1/2019
337392,survey_fndds_food,"Turkey, canned",,4/1/2019
171101,sr_legacy_food,"Turkey, canned, meat only, with broth",5,4/1/2019
174510,sr_legacy_food,"Turkey, dark meat from whole, meat and skin, with added solution, cooked, roasted",5,4/1/2019
174509,sr_legacy_food,"Turkey, dark meat from whole, meat and skin, with added solution, raw",5,4/1/2019
174507,sr_legacy_food,"Turkey, dark meat from whole, meat only, with added solution, raw",5,4/1/2019
171488,sr_legacy_food,"Turkey, dark meat, meat and skin, raw",5,4/1/2019
174508,sr_legacy_food,"Turkey, dark meat, meat only, with added solution, cooked, roasted",5,4/1/2019
337360,survey_fndds_food,"Turkey, dark meat, roasted, NS as to skin eaten",,4/1/2019
337362,survey_fndds_food,"Turkey, dark meat, roasted, skin eaten",,4/1/2019
337361,survey_fndds_food,"Turkey, dark meat, roasted, skin not eaten",,4/1/2019
171102,sr_legacy_food,"Turkey, diced, light and dark meat, seasoned",5,4/1/2019
337375,survey_fndds_food,"Turkey, drumstick, cooked, NS as to skin eaten",,4/1/2019
337377,survey_fndds_food,"Turkey, drumstick, cooked, skin eaten",,4/1/2019
337376,survey_fndds_food,"Turkey, drumstick, cooked, skin not eaten",,4/1/2019
171136,sr_legacy_food,"Turkey, drumstick, from whole bird, meat only, raw",5,4/1/2019
171530,sr_legacy_food,"Turkey, drumstick, from whole bird, meat only, roasted",5,4/1/2019
171525,sr_legacy_food,"Turkey, drumstick, from whole bird, meat only, with added solution, raw",5,4/1/2019
171128,sr_legacy_food,"Turkey, drumstick, from whole bird, meat only, with added solution, roasted",5,4/1/2019
337378,survey_fndds_food,"Turkey, drumstick, roasted, NS as to skin eaten",,4/1/2019
337380,survey_fndds_food,"Turkey, drumstick, roasted, skin eaten",,4/1/2019
337379,survey_fndds_food,"Turkey, drumstick, roasted, skin not eaten",,4/1/2019
337381,survey_fndds_food,"Turkey, drumstick, smoked, cooked, skin eaten",,4/1/2019
167710,sr_legacy_food,"Turkey, drumstick, smoked, cooked, with skin, bone removed",5,4/1/2019
171095,sr_legacy_food,"Turkey, fryer-roasters, meat and skin, cooked, roasted",5,4/1/2019
171085,sr_legacy_food,"Turkey, gizzard, all classes, raw",5,4/1/2019
337393,survey_fndds_food,"Turkey, ground",,4/1/2019
330462,market_acquisition,"Turkey, ground, 7% fat (AL1) ",5,4/1/2019
330473,market_acquisition,"Turkey, ground, 7% fat (CA1) ",5,4/1/2019
330475,market_acquisition,"Turkey, ground, 7% fat (CA2) ",5,4/1/2019
330469,market_acquisition,"Turkey, ground, 7% fat (CO1) ",5,4/1/2019
330476,market_acquisition,"Turkey, ground, 7% fat (CT1) ",5,4/1/2019
330471,market_acquisition,"Turkey, ground, 7% fat (FL1) ",5,4/1/2019
330474,market_acquisition,"Turkey, ground, 7% fat (IN1) ",5,4/1/2019
330467,market_acquisition,"Turkey, ground, 7% fat (MI1) ",5,4/1/2019
330472,market_acquisition,"Turkey, ground, 7% fat (MO1) ",5,4/1/2019
330468,market_acquisition,"Turkey, ground, 7% fat (NC1) ",5,4/1/2019
330470,market_acquisition,"Turkey, ground, 7% fat (NY1) ",5,4/1/2019
174494,sr_legacy_food,"Turkey, ground, 85% lean, 15% fat, pan-broiled crumbles",5,4/1/2019
174495,sr_legacy_food,"Turkey, ground, 85% lean, 15% fat, patties, broiled",5,4/1/2019
174493,sr_legacy_food,"Turkey, ground, 85% lean, 15% fat, raw",5,4/1/2019
330869,foundation_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5,4/1/2019
172851,sr_legacy_food,"Turkey, ground, 93% lean, 7% fat, pan-broiled crumbles",5,4/1/2019
174492,sr_legacy_food,"Turkey, ground, 93% lean, 7% fat, patties, broiled",5,4/1/2019
172850,sr_legacy_food,"Turkey, ground, 93% lean, 7% fat, raw",5,4/1/2019
171506,sr_legacy_food,"Turkey, Ground, cooked",5,4/1/2019
172848,sr_legacy_food,"Turkey, ground, fat free, pan-broiled crumbles",5,4/1/2019
172849,sr_legacy_food,"Turkey, ground, fat free, patties, broiled",5,4/1/2019
172847,sr_legacy_food,"Turkey, ground, fat free, raw",5,4/1/2019
171505,sr_legacy_food,"Turkey, Ground, raw",5,4/1/2019
338695,survey_fndds_food,"Turkey, ham, and roast beef club sandwich with cheese, lettuce, tomato, and spread",,4/1/2019
338694,survey_fndds_food,"Turkey, ham, and roast beef club sandwich, with lettuce, tomato and spread",,4/1/2019
337363,survey_fndds_food,"Turkey, light and dark meat, roasted, NS as to skin eaten",,4/1/2019
337365,survey_fndds_food,"Turkey, light and dark meat, roasted, skin eaten",,4/1/2019
337364,survey_fndds_food,"Turkey, light and dark meat, roasted, skin not eaten",,4/1/2019
337354,survey_fndds_food,"Turkey, light meat, breaded, baked or fried, NS as to skin eaten",,4/1/2019
337356,survey_fndds_food,"Turkey, light meat, breaded, baked or fried, skin eaten",,4/1/2019
337355,survey_fndds_food,"Turkey, light meat, breaded, baked or fried, skin not eaten",,4/1/2019
337351,survey_fndds_food,"Turkey, light meat, cooked, NS as to skin eaten",,4/1/2019
337353,survey_fndds_food,"Turkey, light meat, cooked, skin eaten",,4/1/2019
337352,survey_fndds_food,"Turkey, light meat, cooked, skin not eaten",,4/1/2019
337357,survey_fndds_food,"Turkey, light meat, roasted, NS as to skin eaten",,4/1/2019
337359,survey_fndds_food,"Turkey, light meat, roasted, skin eaten",,4/1/2019
337358,survey_fndds_food,"Turkey, light meat, roasted, skin not eaten",,4/1/2019
337366,survey_fndds_food,"Turkey, light or dark meat, battered, fried, NS as to skin eaten",,4/1/2019
337368,survey_fndds_food,"Turkey, light or dark meat, battered, fried, skin eaten",,4/1/2019
337367,survey_fndds_food,"Turkey, light or dark meat, battered, fried, skin not eaten",,4/1/2019
337372,survey_fndds_food,"Turkey, light or dark meat, smoked, cooked, NS as to skin eaten",,4/1/2019
167713,sr_legacy_food,"Turkey, light or dark meat, smoked, cooked, skin and bone removed",5,4/1/2019
337373,survey_fndds_food,"Turkey, light or dark meat, smoked, cooked, skin eaten",,4/1/2019
337374,survey_fndds_food,"Turkey, light or dark meat, smoked, cooked, skin not eaten",,4/1/2019
168120,sr_legacy_food,"Turkey, light or dark meat, smoked, cooked, with skin, bone removed",5,4/1/2019
337369,survey_fndds_food,"Turkey, light or dark meat, stewed, NS as to skin eaten",,4/1/2019
337370,survey_fndds_food,"Turkey, light or dark meat, stewed, skin not eaten",,4/1/2019
171504,sr_legacy_food,"Turkey, mechanically deboned, from turkey frames, raw",5,4/1/2019
337385,survey_fndds_food,"Turkey, neck, cooked",,4/1/2019
337350,survey_fndds_food,"Turkey, NFS",,4/1/2019
337394,survey_fndds_food,"Turkey, nuggets",,4/1/2019
171529,sr_legacy_food,"Turkey, retail parts, breast, meat and skin, cooked, roasted",5,4/1/2019
171528,sr_legacy_food,"Turkey, retail parts, breast, meat and skin, raw",5,4/1/2019
171130,sr_legacy_food,"Turkey, retail parts, breast, meat and skin, with added solution, raw",5,4/1/2019
174516,sr_legacy_food,"Turkey, retail parts, breast, meat only, cooked, roasted",5,4/1/2019
174515,sr_legacy_food,"Turkey, retail parts, breast, meat only, raw",5,4/1/2019
174514,sr_legacy_food,"Turkey, retail parts, breast, meat only, with added solution, cooked, roasted",5,4/1/2019
174513,sr_legacy_food,"Turkey, retail parts, breast, meat only, with added solution, raw",5,4/1/2019
171135,sr_legacy_food,"Turkey, retail parts, drumstick, meat and skin, cooked, roasted",5,4/1/2019
171134,sr_legacy_food,"Turkey, retail parts, drumstick, meat and skin, raw",5,4/1/2019
172878,sr_legacy_food,"Turkey, retail parts, drumstick, meat only, cooked, roasted",5,4/1/2019
172875,sr_legacy_food,"Turkey, retail parts, drumstick, meat only, raw",5,4/1/2019
171137,sr_legacy_food,"Turkey, retail parts, thigh, meat and skin, cooked, roasted",5,4/1/2019
171533,sr_legacy_food,"Turkey, retail parts, thigh, meat and skin, raw",5,4/1/2019
172877,sr_legacy_food,"Turkey, retail parts, thigh, meat only, cooked, roasted",5,4/1/2019
174518,sr_legacy_food,"Turkey, retail parts, thigh, meat only, raw",5,4/1/2019
171133,sr_legacy_food,"Turkey, retail parts, wing, meat and skin, cooked, roasted",5,4/1/2019
171132,sr_legacy_food,"Turkey, retail parts, wing, meat and skin, raw",5,4/1/2019
172872,sr_legacy_food,"Turkey, retail parts, wing, meat only, cooked, roasted",5,4/1/2019
174517,sr_legacy_food,"Turkey, retail parts, wing, meat only, raw",5,4/1/2019
338830,survey_fndds_food,"Turkey, rice and vegetables, baby food, junior",,4/1/2019
338828,survey_fndds_food,"Turkey, rice and vegetables, baby food, NS as to strained or junior",,4/1/2019
338829,survey_fndds_food,"Turkey, rice and vegetables, baby food, strained",,4/1/2019
338831,survey_fndds_food,"Turkey, rice, and vegetables, baby food, toddler",,4/1/2019
172866,sr_legacy_food,"Turkey, skin from whole (light and dark), with added solution, raw",5,4/1/2019
172867,sr_legacy_food,"Turkey, skin from whole, (light and dark), with added solution, roasted",5,4/1/2019
172874,sr_legacy_food,"Turkey, skin, from retail parts, from dark meat, cooked, roasted",5,4/1/2019
172873,sr_legacy_food,"Turkey, skin, from retail parts, from dark meat, raw",5,4/1/2019
173338,sr_legacy_food,"Turkey, stuffing, mashed potatoes w/gravy, assorted vegetables, frozen, microwaved",22,4/1/2019
337390,survey_fndds_food,"Turkey, tail, cooked",,4/1/2019
337382,survey_fndds_food,"Turkey, thigh, cooked, NS as to skin eaten",,4/1/2019
337383,survey_fndds_food,"Turkey, thigh, cooked, skin eaten",,4/1/2019
337384,survey_fndds_food,"Turkey, thigh, cooked, skin not eaten",,4/1/2019
171531,sr_legacy_food,"Turkey, thigh, from whole bird, meat only, raw",5,4/1/2019
171532,sr_legacy_food,"Turkey, thigh, from whole bird, meat only, roasted",5,4/1/2019
171129,sr_legacy_food,"Turkey, thigh, from whole bird, meat only, with added solution, raw",5,4/1/2019
171131,sr_legacy_food,"Turkey, thigh, from whole bird, meat only, with added solution, roasted",5,4/1/2019
174613,sr_legacy_food,"Turkey, white, rotisserie, deli cut",7,4/1/2019
171097,sr_legacy_food,"Turkey, whole, back, meat only, cooked, roasted",5,4/1/2019
171096,sr_legacy_food,"Turkey, whole, back, meat only, raw",5,4/1/2019
171496,sr_legacy_food,"Turkey, whole, breast, meat only, cooked, roasted",5,4/1/2019
171098,sr_legacy_food,"Turkey, whole, breast, meat only, raw",5,4/1/2019
171091,sr_legacy_food,"Turkey, whole, dark meat, cooked, roasted",5,4/1/2019
171489,sr_legacy_food,"Turkey, whole, dark meat, meat and skin, cooked, roasted",5,4/1/2019
171090,sr_legacy_food,"Turkey, whole, dark meat, meat only, raw",5,4/1/2019
171084,sr_legacy_food,"Turkey, whole, giblets, cooked, simmered",5,4/1/2019
171083,sr_legacy_food,"Turkey, whole, giblets, raw",5,4/1/2019
171089,sr_legacy_food,"Turkey, whole, light meat, meat and skin, cooked, roasted",5,4/1/2019
171088,sr_legacy_food,"Turkey, whole, light meat, meat and skin, raw",5,4/1/2019
171490,sr_legacy_food,"Turkey, whole, light meat, raw",5,4/1/2019
171479,sr_legacy_food,"Turkey, whole, meat and skin, cooked, roasted",5,4/1/2019
171081,sr_legacy_food,"Turkey, whole, meat and skin, raw",5,4/1/2019
172870,sr_legacy_food,"Turkey, whole, meat and skin, with added solution, raw",5,4/1/2019
172871,sr_legacy_food,"Turkey, whole, meat and skin, with added solution, roasted",5,4/1/2019
171481,sr_legacy_food,"Turkey, whole, meat only, cooked, roasted",5,4/1/2019
171480,sr_legacy_food,"Turkey, whole, meat only, raw",5,4/1/2019
172868,sr_legacy_food,"Turkey, whole, meat only, with added solution, raw",5,4/1/2019
172869,sr_legacy_food,"Turkey, whole, meat only, with added solution, roasted",5,4/1/2019
171087,sr_legacy_food,"Turkey, whole, neck, meat only, cooked, simmered",5,4/1/2019
171086,sr_legacy_food,"Turkey, whole, neck, meat only, raw",5,4/1/2019
171482,sr_legacy_food,"Turkey, whole, skin (light and dark), raw",5,4/1/2019
171082,sr_legacy_food,"Turkey, whole, skin (light and dark), roasted",5,4/1/2019
171498,sr_legacy_food,"Turkey, whole, wing, meat only, cooked, roasted",5,4/1/2019
171497,sr_legacy_food,"Turkey, whole, wing, meat only, raw",5,4/1/2019
337386,survey_fndds_food,"Turkey, wing, cooked, NS as to skin eaten",,4/1/2019
337388,survey_fndds_food,"Turkey, wing, cooked, skin eaten",,4/1/2019
337387,survey_fndds_food,"Turkey, wing, cooked, skin not eaten",,4/1/2019
171526,sr_legacy_food,"Turkey, wing, from whole bird, meat only, with added solution, raw",5,4/1/2019
171527,sr_legacy_food,"Turkey, wing, from whole bird, meat only, with added solution, roasted",5,4/1/2019
337389,survey_fndds_food,"Turkey, wing, smoked, cooked, skin eaten",,4/1/2019
167709,sr_legacy_food,"Turkey, wing, smoked, cooked, with skin, bone removed",5,4/1/2019
171499,sr_legacy_food,"Turkey, young hen, skin only, cooked, roasted",5,4/1/2019
170141,sr_legacy_food,"Turnip greens and turnips, frozen, cooked, boiled, drained, with salt",11,4/1/2019
170062,sr_legacy_food,"Turnip greens and turnips, frozen, cooked, boiled, drained, without salt",11,4/1/2019
170470,sr_legacy_food,"Turnip greens and turnips, frozen, unprepared",11,4/1/2019
342286,survey_fndds_food,"Turnip greens with roots, cooked, from canned, fat added in cooking",,4/1/2019
342282,survey_fndds_food,"Turnip greens with roots, cooked, from canned, fat not added in cooking",,4/1/2019
342278,survey_fndds_food,"Turnip greens with roots, cooked, from canned, NS as to fat added in cooking",,4/1/2019
342284,survey_fndds_food,"Turnip greens with roots, cooked, from fresh, fat added in cooking",,4/1/2019
342280,survey_fndds_food,"Turnip greens with roots, cooked, from fresh, fat not added in cooking",,4/1/2019
342276,survey_fndds_food,"Turnip greens with roots, cooked, from fresh, NS as to fat added in cooking",,4/1/2019
342285,survey_fndds_food,"Turnip greens with roots, cooked, from frozen, fat added in cooking",,4/1/2019
342281,survey_fndds_food,"Turnip greens with roots, cooked, from frozen, fat not added in cooking",,4/1/2019
342277,survey_fndds_food,"Turnip greens with roots, cooked, from frozen, NS as to fat added in cooking",,4/1/2019
342283,survey_fndds_food,"Turnip greens with roots, cooked, NS as to form, fat added in cooking",,4/1/2019
342279,survey_fndds_food,"Turnip greens with roots, cooked, NS as to form, fat not added in cooking",,4/1/2019
342275,survey_fndds_food,"Turnip greens with roots, cooked, NS as to form, NS as to fat added in cooking",,4/1/2019
168119,sr_legacy_food,"Turnip greens, canned, no salt added",11,4/1/2019
342274,survey_fndds_food,"Turnip greens, canned, reduced sodium, cooked, fat added in cooking, made with any type of fat",,4/1/2019
342273,survey_fndds_food,"Turnip greens, canned, reduced sodium, cooked, fat not added in cooking",,4/1/2019
342272,survey_fndds_food,"Turnip greens, canned, reduced sodium, cooked, NS as to fat added in cooking",,4/1/2019
170467,sr_legacy_food,"Turnip greens, canned, solids and liquids",11,4/1/2019
170139,sr_legacy_food,"Turnip greens, cooked, boiled, drained, with salt",11,4/1/2019
170466,sr_legacy_food,"Turnip greens, cooked, boiled, drained, without salt",11,4/1/2019
342259,survey_fndds_food,"Turnip greens, cooked, from canned, fat added in cooking, NS as to type of fat",,4/1/2019
342255,survey_fndds_food,"Turnip greens, cooked, from canned, fat not added in cooking",,4/1/2019
342270,survey_fndds_food,"Turnip greens, cooked, from canned, made with butter",,4/1/2019
342271,survey_fndds_food,"Turnip greens, cooked, from canned, made with margarine",,4/1/2019
342269,survey_fndds_food,"Turnip greens, cooked, from canned, made with oil",,4/1/2019
342251,survey_fndds_food,"Turnip greens, cooked, from canned, NS as to fat added in cooking",,4/1/2019
342257,survey_fndds_food,"Turnip greens, cooked, from fresh, fat added in cooking, NS as to type of fat",,4/1/2019
342253,survey_fndds_food,"Turnip greens, cooked, from fresh, fat not added in cooking",,4/1/2019
342264,survey_fndds_food,"Turnip greens, cooked, from fresh, made with butter",,4/1/2019
342265,survey_fndds_food,"Turnip greens, cooked, from fresh, made with margarine",,4/1/2019
342263,survey_fndds_food,"Turnip greens, cooked, from fresh, made with oil",,4/1/2019
342249,survey_fndds_food,"Turnip greens, cooked, from fresh, NS as to fat added in cooking",,4/1/2019
342258,survey_fndds_food,"Turnip greens, cooked, from frozen, fat added in cooking, NS as to type of fat",,4/1/2019
342254,survey_fndds_food,"Turnip greens, cooked, from frozen, fat not added in cooking",,4/1/2019
342267,survey_fndds_food,"Turnip greens, cooked, from frozen, made with butter",,4/1/2019
342268,survey_fndds_food,"Turnip greens, cooked, from frozen, made with margarine",,4/1/2019
342266,survey_fndds_food,"Turnip greens, cooked, from frozen, made with oil",,4/1/2019
342250,survey_fndds_food,"Turnip greens, cooked, from frozen, NS as to fat added in cooking",,4/1/2019
342256,survey_fndds_food,"Turnip greens, cooked, NS as to form, fat added in cooking, NS as to type of fat",,4/1/2019
342252,survey_fndds_food,"Turnip greens, cooked, NS as to form, fat not added in cooking",,4/1/2019
342261,survey_fndds_food,"Turnip greens, cooked, NS as to form, made with butter",,4/1/2019
342262,survey_fndds_food,"Turnip greens, cooked, NS as to form, made with margarine",,4/1/2019
342260,survey_fndds_food,"Turnip greens, cooked, NS as to form, made with oil",,4/1/2019
342248,survey_fndds_food,"Turnip greens, cooked, NS as to form, NS as to fat added in cooking",,4/1/2019
170140,sr_legacy_food,"Turnip greens, frozen, cooked, boiled, drained, with salt",11,4/1/2019
170469,sr_legacy_food,"Turnip greens, frozen, cooked, boiled, drained, without salt",11,4/1/2019
170468,sr_legacy_food,"Turnip greens, frozen, unprepared",11,4/1/2019
170061,sr_legacy_food,"Turnip greens, raw",11,4/1/2019
343376,survey_fndds_food,"Turnip, cooked, from canned, fat added in cooking, NS as to type of fat",,4/1/2019
343372,survey_fndds_food,"Turnip, cooked, from canned, fat not added in cooking",,4/1/2019
343378,survey_fndds_food,"Turnip, cooked, from canned, made with butter",,4/1/2019
343379,survey_fndds_food,"Turnip, cooked, from canned, made with margarine",,4/1/2019
343377,survey_fndds_food,"Turnip, cooked, from canned, made with oil",,4/1/2019
343368,survey_fndds_food,"Turnip, cooked, from canned, NS as to fat added in cooking",,4/1/2019
343374,survey_fndds_food,"Turnip, cooked, from fresh, fat added in cooking, NS as to type of fat",,4/1/2019
343370,survey_fndds_food,"Turnip, cooked, from fresh, fat not added in cooking",,4/1/2019
343381,survey_fndds_food,"Turnip, cooked, from fresh, made with butter",,4/1/2019
343382,survey_fndds_food,"Turnip, cooked, from fresh, made with margarine",,4/1/2019
343380,survey_fndds_food,"Turnip, cooked, from fresh, made with oil",,4/1/2019
343366,survey_fndds_food,"Turnip, cooked, from fresh, NS as to fat added in cooking",,4/1/2019
343375,survey_fndds_food,"Turnip, cooked, from frozen, fat added in cooking, NS as to type of fat",,4/1/2019
343371,survey_fndds_food,"Turnip, cooked, from frozen, fat not added in cooking",,4/1/2019
343384,survey_fndds_food,"Turnip, cooked, from frozen, made with butter",,4/1/2019
343385,survey_fndds_food,"Turnip, cooked, from frozen, made with margarine",,4/1/2019
343383,survey_fndds_food,"Turnip, cooked, from frozen, made with oil",,4/1/2019
343367,survey_fndds_food,"Turnip, cooked, from frozen, NS as to fat added in cooking",,4/1/2019
343373,survey_fndds_food,"Turnip, cooked, NS as to form, fat added in cooking, NS as to type of fat",,4/1/2019
343369,survey_fndds_food,"Turnip, cooked, NS as to form, fat not added in cooking",,4/1/2019
343387,survey_fndds_food,"Turnip, cooked, NS as to form, made with butter",,4/1/2019
343388,survey_fndds_food,"Turnip, cooked, NS as to form, made with margarine",,4/1/2019
343386,survey_fndds_food,"Turnip, cooked, NS as to form, made with oil",,4/1/2019
343365,survey_fndds_food,"Turnip, cooked, NS as to form, NS as to fat added in cooking",,4/1/2019
343683,survey_fndds_food,"Turnip, pickled",,4/1/2019
342641,survey_fndds_food,"Turnip, raw",,4/1/2019
